country,country_name,year,country_fe_id,year_fe_id,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w,algebraic_connectivity_vitality_w_lag1,efficiency_vitality_w_lag1,flow_betweenness_log1p_w_lag1,communicability_betweenness_asinh_w_lag1,shannon_entropy_w_lag1,participation_coefficient_w_lag1,within_module_degree_zscore_w_lag1,laplacian_centrality_log_w_lag1,populism_gov_annual_l1,lnGDP_lag1,lnTradeOpen_lag1,asinhFDI_lag1,asinhInflation_winsor_lag1,Region_i,Region_i_zh,Region_i_model,populism_gov_election_raw,is_election_year_observed,populism_gov_annual,source_election_year,historical_fill_source_year,historical_fill_value,historical_prefill_applied,populism_gov_annual_l2,Europe_i,Asia_i,Americas_i,Africa-MiddleEast_i,populism_gov_l1_x_Europe,populism_gov_l1_x_Asia,populism_gov_l1_x_Americas,populism_gov_l1_x_Africa-MiddleEast
ARG,Argentina,2019,3,2019,0.000581736,-0.017714156,8.982272107,0.593981658,3.365036161,0.607025371,-0.606291736,-5.620373102,0.000819509,-0.016356524,9.114676336,0.664612973,3.317872234,0.662495798,-0.812925797,-5.534990532,0.2023080684596577,26.98632097850765,3.426297584509424,1.543040270793615,4.227840993580824,Americas,美洲,Americas,0.6294961832061069,1,0.6294961832061069,2019.0,1991.0,0.3604740882917466,0,0.2023080684596577,0,0,1,0,0.0,0.0,0.2023080684596577,0.0
BRA,Brazil,1996,10,1996,0.002254162,-0.001037295,9.286207157,2.587783611,3.282804922,0.637122656,-0.512067202,-4.252892305,0.012220801,0.000784586,9.562439528,2.691001836,3.234306275,0.498818531,-0.355548325,-4.172575437,0.2001403269754769,27.36879017210851,2.83229880830147,0.5957201557303204,4.882965860846376,Americas,美洲,Americas,,0,0.2001403269754769,1994.0,1990.0,0.2575249999999999,0,0.2001403269754769,0,0,1,0,0.0,0.0,0.2001403269754769,0.0
BRA,Brazil,1997,10,1997,0.00221235,0.001040605,9.547437155,2.591213665,3.238018242,0.625974387,-0.507502041,-4.172256267,0.002254162,-0.001037295,9.286207157,2.587783611,3.282804922,0.637122656,-0.512067202,-4.252892305,0.2001403269754769,27.46900374651563,2.749549820599299,1.181356854275145,3.451479445275089,Americas,美洲,Americas,,0,0.2001403269754769,1994.0,1990.0,0.2575249999999999,0,0.2001403269754769,0,0,1,0,0.0,0.0,0.2001403269754769,0.0
BRA,Brazil,1998,10,1998,0.003348593,-0.000207191,9.746225077,2.537607182,3.23387085,0.600358661,-0.516668819,-4.218017939,0.00221235,0.001040605,9.547437155,2.591213665,3.238018242,0.625974387,-0.507502041,-4.172256267,0.2001403269754769,27.50682481859645,2.807968490474767,1.508964046009721,2.633702812262726,Americas,美洲,Americas,0.1675196743554953,1,0.1675196743554953,1998.0,1990.0,0.2575249999999999,0,0.2001403269754769,0,0,1,0,0.0,0.0,0.2001403269754769,0.0
BRA,Brazil,1999,10,1999,0.002844549,0.000813674,9.520718003,2.457121906,3.214004634,0.605371446,-0.527227421,-4.290371125,0.003348593,-0.000207191,9.746225077,2.537607182,3.23387085,0.600358661,-0.516668819,-4.218017939,0.1675196743554953,27.48450406753664,2.799631310996793,1.921064787319284,1.878393935419199,Americas,美洲,Americas,,0,0.1675196743554953,1998.0,1990.0,0.2575249999999999,0,0.2001403269754769,0,0,1,0,0.0,0.0,0.1675196743554953,0.0
BRA,Brazil,2000,10,2000,0.003070965,0.004051614,9.667821595,2.654077147,3.220431515,0.623702162,-0.569359636,-4.177563554,0.002844549,0.000813674,9.520718003,2.457121906,3.214004634,0.605371446,-0.527227421,-4.290371125,0.1675196743554953,27.11959877250157,3.043672861406167,2.258843309750229,2.284292911386828,Americas,美洲,Americas,,0,0.1675196743554953,1998.0,1990.0,0.2575249999999999,0,0.1675196743554953,0,0,1,0,0.0,0.0,0.1675196743554953,0.0
BRA,Brazil,2001,10,2001,0.002494038,0.006159281,10.13380152,2.945835094,3.274558459,0.620267431,-0.499063487,-4.07288566,0.003070965,0.004051614,9.667821595,2.654077147,3.220431515,0.623702162,-0.569359636,-4.177563554,0.1675196743554953,27.20858509546916,3.119707712598135,2.319068438966157,2.650344039350283,Americas,美洲,Americas,,0,0.1675196743554953,1998.0,1990.0,0.2575249999999999,0,0.1675196743554953,0,0,1,0,0.0,0.0,0.1675196743554953,0.0
BRA,Brazil,2002,10,2002,0.002111833,0.002779174,9.94835138,2.859323206,3.320060732,0.634935151,-0.467358297,-4.184733579,0.002494038,0.006159281,10.13380152,2.945835094,3.274558459,0.620267431,-0.499063487,-4.07288566,0.1675196743554953,27.05117352042036,3.293474263364379,2.129901210942172,2.621288043938946,Americas,美洲,Americas,0.4101565557729941,1,0.4101565557729941,2002.0,1990.0,0.2575249999999999,0,0.1675196743554953,0,0,1,0,0.0,0.0,0.1675196743554953,0.0
BRA,Brazil,2003,10,2003,0.002920236,0.000335484,9.968180823,2.806599641,3.341208211,0.640244285,-0.464089887,-4.253953541,0.002111833,0.002779174,9.94835138,2.859323206,3.320060732,0.634935151,-0.467358297,-4.184733579,0.4101565557729941,26.95727505204114,3.318480675094541,1.895724619248369,2.830815971164036,Americas,美洲,Americas,,0,0.4101565557729941,2002.0,1990.0,0.2575249999999999,0,0.1675196743554953,0,0,1,0,0.0,0.0,0.4101565557729941,0.0
BRA,Brazil,2004,10,2004,0.005932267,0.001009818,10.05102993,3.093501448,3.365944331,0.643062611,-0.393225529,-4.204297741,0.002920236,0.000335484,9.968180823,2.806599641,3.341208211,0.640244285,-0.464089887,-4.253953541,0.4101565557729941,27.04804357214038,3.33720572328962,1.356930191820928,3.383161692784548,Americas,美洲,Americas,,0,0.4101565557729941,2002.0,1990.0,0.2575249999999999,0,0.4101565557729941,0,0,1,0,0.0,0.0,0.4101565557729941,0.0
BRA,Brazil,2005,10,2005,0.003660812,0.001165759,10.10466558,3.011842848,3.379418123,0.654484029,-0.395713438,-4.138038176,0.005932267,0.001009818,10.05102993,3.093501448,3.365944331,0.643062611,-0.393225529,-4.204297741,0.4101565557729941,27.22948227286106,3.390414537871338,1.723741408229998,2.585485477758658,Americas,美洲,Americas,,0,0.4101565557729941,2002.0,1990.0,0.2575249999999999,0,0.4101565557729941,0,0,1,0,0.0,0.0,0.4101565557729941,0.0
BRA,Brazil,2006,10,2006,0.002956946,0.001260849,10.04867357,3.179818302,3.425869762,0.475989633,-0.339366476,-4.11064652,0.003660812,0.001165759,10.10466558,3.011842848,3.379418123,0.654484029,-0.395713438,-4.138038176,0.4101565557729941,27.51632137697736,3.299046347336078,1.317878911614287,2.625499983086066,Americas,美洲,Americas,0.3922321428571429,1,0.3922321428571429,2006.0,1990.0,0.2575249999999999,0,0.4101565557729941,0,0,1,0,0.0,0.0,0.4101565557729941,0.0
BRA,Brazil,2007,10,2007,0.003115114,0.00088551,10.140531,3.26384062,3.428826248,0.482225151,-0.331641517,-4.056786384,0.002956946,0.001260849,10.04867357,3.179818302,3.425869762,0.475989633,-0.339366476,-4.11064652,0.3922321428571429,27.7332407442067,3.259699095084715,1.327447373827467,2.138298886956575,Americas,美洲,Americas,,0,0.3922321428571429,2006.0,1990.0,0.2575249999999999,0,0.4101565557729941,0,0,1,0,0.0,0.0,0.3922321428571429,0.0
BRA,Brazil,2008,10,2008,0.004575371,0.004483139,10.15867565,3.554721123,3.391510534,0.662495798,-0.421048154,-3.79558928,0.003115114,0.00088551,10.140531,3.26384062,3.428826248,0.482225151,-0.331641517,-4.056786384,0.3922321428571429,27.96542997323813,3.230512312598364,1.87712379750297,2.003823839520739,Americas,美洲,Americas,,0,0.3922321428571429,2006.0,1990.0,0.2575249999999999,0,0.3922321428571429,0,0,1,0,0.0,0.0,0.3922321428571429,0.0
BRA,Brazil,2009,10,2009,0.031035232,0.002045384,9.953923832,3.496057501,3.412973917,0.659627854,-0.348093351,-3.895341518,0.004575371,0.004483139,10.15867565,3.554721123,3.391510534,0.662495798,-0.421048154,-3.79558928,0.3922321428571429,28.1592083853694,3.305331259292224,1.815472549997984,2.437514990433107,Americas,美洲,Americas,,0,0.3922321428571429,2006.0,1990.0,0.2575249999999999,0,0.3922321428571429,0,0,1,0,0.0,0.0,0.3922321428571429,0.0
BRA,Brazil,2010,10,2010,0.007658941,0.005256622,10.11928968,3.679630348,3.371105072,0.6400611,-0.300127913,-3.655710671,0.031035232,0.002045384,9.953923832,3.496057501,3.412973917,0.659627854,-0.348093351,-3.895341518,0.3922321428571429,28.14204449669061,3.095847961390059,1.39262131930232,2.290240381590198,Americas,美洲,Americas,0.3654678747940692,1,0.3654678747940692,2010.0,1990.0,0.2575249999999999,0,0.3922321428571429,0,0,1,0,0.0,0.0,0.3922321428571429,0.0
BRA,Brazil,2011,10,2011,0.007456455,0.007419373,10.23707525,3.792645653,3.335858342,0.640942486,-0.277116539,-3.557824631,0.007658941,0.005256622,10.11928968,3.679630348,3.371105072,0.6400611,-0.300127913,-3.655710671,0.3654678747940692,28.42348775043976,3.125539532647075,2.027061674931196,2.320005166617408,Americas,美洲,Americas,,0,0.3654678747940692,2010.0,1990.0,0.2575249999999999,0,0.3922321428571429,0,0,1,0,0.0,0.0,0.3654678747940692,0.0
BRA,Brazil,2012,10,2012,0.002443307,0.006504591,10.02602342,3.667299476,3.349993466,0.661153693,-0.426365831,-3.583751013,0.007456455,0.007419373,10.23707525,3.792645653,3.335858342,0.640942486,-0.277116539,-3.557824631,0.3654678747940692,28.59272741263198,3.175316970917128,2.073932595427167,2.591352915098453,Americas,美洲,Americas,,0,0.3654678747940692,2010.0,1990.0,0.2575249999999999,0,0.3654678747940692,0,0,1,0,0.0,0.0,0.3654678747940692,0.0
BRA,Brazil,2013,10,2013,0.002843421,0.006762788,9.8183685,3.622148012,3.334689402,0.636146878,-0.317687235,-3.595563589,0.002443307,0.006504591,10.02602342,3.667299476,3.349993466,0.661153693,-0.426365831,-3.583751013,0.3654678747940692,28.53330553321464,3.223436354240729,2.033502382489965,2.388648278657461,Americas,美洲,Americas,,0,0.3654678747940692,2010.0,1990.0,0.2575249999999999,0,0.3654678747940692,0,0,1,0,0.0,0.0,0.3654678747940692,0.0
BRA,Brazil,2014,10,2014,0.003743959,0.004296427,9.563578866,3.42984983,3.329297913,0.636739589,-0.296474783,-3.694911852,0.002843421,0.006762788,9.8183685,3.622148012,3.334689402,0.636146878,-0.317687235,-3.595563589,0.3654678747940692,28.53638005774165,3.249830054141438,1.831491735939553,2.524823735662533,Americas,美洲,Americas,0.3198397328881469,1,0.3198397328881469,2014.0,1990.0,0.2575249999999999,0,0.3654678747940692,0,0,1,0,0.0,0.0,0.3654678747940692,0.0
BRA,Brazil,2015,10,2015,0.004714233,0.001433814,9.499406801,3.189902094,3.328643567,0.654537344,-0.533020044,-3.818034835,0.003743959,0.004296427,9.563578866,3.42984983,3.329297913,0.636739589,-0.296474783,-3.694911852,0.3198397328881469,28.52957294610043,3.206212211247238,1.985140011454798,2.544479285909932,Americas,美洲,Americas,,0,0.3198397328881469,2014.0,1990.0,0.2575249999999999,0,0.3654678747940692,0,0,1,0,0.0,0.0,0.3198397328881469,0.0
BRA,Brazil,2016,10,2016,0.004028425,0.000611917,9.737877496,3.056210888,3.337524052,0.656526832,-0.606356037,-3.922195369,0.004714233,0.001433814,9.499406801,3.189902094,3.328643567,0.654537344,-0.533020044,-3.818034835,0.3198397328881469,28.22003591495202,3.294117831430565,1.990732559172329,2.896740595057905,Americas,美洲,Americas,,0,0.3198397328881469,2014.0,1990.0,0.2575249999999999,0,0.3198397328881469,0,0,1,0,0.0,0.0,0.3198397328881469,0.0
BRA,Brazil,2017,10,2017,0.005969468,0.002314299,9.897703615,3.126461364,3.320484075,0.654987443,-0.683918486,-3.871859708,0.004028425,0.000611917,9.737877496,3.056210888,3.337524052,0.656526832,-0.606356037,-3.922195369,0.3198397328881469,28.21641228391708,3.200046952063877,2.127504219001989,2.864216837366451,Americas,美洲,Americas,,0,0.3198397328881469,2014.0,1990.0,0.2575249999999999,0,0.3198397328881469,0,0,1,0,0.0,0.0,0.3198397328881469,0.0
BRA,Brazil,2018,10,2018,0.006375177,0.007180384,9.965771941,3.232421008,3.254371529,0.654658965,-0.667676217,-3.747200035,0.005969468,0.002314299,9.897703615,3.126461364,3.320484075,0.654987443,-0.683918486,-3.871859708,0.3198397328881469,28.35543180450759,3.191288134923533,1.920311261935862,1.950882797557099,Americas,美洲,Americas,0.2023557894736842,1,0.2023557894736842,2018.0,1990.0,0.2575249999999999,0,0.3198397328881469,0,0,1,0,0.0,0.0,0.3198397328881469,0.0
BRA,Brazil,2019,10,2019,0.008619641,0.00638877,9.951215275,3.187918091,3.242243025,0.64036056,-0.328179947,-3.752410781,0.006375177,0.007180384,9.965771941,3.232421008,3.254371529,0.654658965,-0.667676217,-3.747200035,0.2023557894736842,28.28174799846178,3.36301784333817,2.113598936101062,2.010048949733254,Americas,美洲,Americas,,0,0.2023557894736842,2018.0,1990.0,0.2575249999999999,0,0.3198397328881469,0,0,1,0,0.0,0.0,0.2023557894736842,0.0
CAN,Canada,1996,11,1996,0.003052978,0.063691917,10.32500894,5.27909561,1.65882799,0.433128673,1.222596178,-1.608523501,0.002177739,0.062062668,10.4973692,5.234469254,1.646281529,0.259405246,1.557926089,-1.65954847,0.178,27.13008161313453,4.235001004122735,1.55172981594398,1.508250343262768,Americas,美洲,Americas,,0,0.178,1993.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,1997,11,1997,0.003375192,0.067777728,10.56537899,5.441384283,1.644015621,0.417177921,1.22185874,-1.450081118,0.003052978,0.063691917,10.32500894,5.27909561,1.65882799,0.433128673,1.222596178,-1.608523501,0.178,27.16995026100326,4.252203692325879,1.136983033985794,1.233260687866794,Americas,美洲,Americas,0.178,1,0.178,1997.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,1998,11,1998,0.003306724,0.070312321,10.76201093,5.489779532,1.644015621,0.405560139,1.224885311,-1.426642331,0.003375192,0.067777728,10.56537899,5.441384283,1.644015621,0.417177921,1.22185874,-1.450081118,0.178,27.20788122483593,4.308603563636384,1.577420098929952,1.260174649039783,Americas,美洲,Americas,,0,0.178,1997.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,1999,11,1999,0.007280163,0.074187081,10.64345574,5.595022439,1.644015621,0.3963748,1.20181923,-1.35595322,0.003306724,0.070312321,10.76201093,5.489779532,1.644015621,0.405560139,1.224885311,-1.426642331,0.178,27.17531479138364,4.357749123378703,2.080041543765978,0.878501558251259,Americas,美洲,Americas,,0,0.178,1997.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2000,11,2000,0.025544108,0.074458312,10.77416394,5.627090332,1.644015621,0.401953944,1.06509975,-1.347576967,0.007280163,0.074187081,10.64345574,5.595022439,1.644015621,0.3963748,1.20181923,-1.35595322,0.178,27.24302089925649,4.383463468345434,2.106073998595027,1.318353125287709,Americas,美洲,Americas,0.178,1,0.178,2000.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2001,11,2001,0.030965502,0.070007804,11.09235064,5.554694132,1.644015621,0.41265651,1.14690531,-1.454281878,0.025544108,0.074458312,10.77416394,5.627090332,1.644015621,0.401953944,1.06509975,-1.347576967,0.178,27.33634586937697,4.416009590394214,2.912155374576572,1.725782336684534,Americas,美洲,Americas,,0,0.178,2000.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2002,11,2002,0.034633911,0.067440665,10.99925654,5.472466857,1.695168655,0.424032887,1.185913394,-1.527369289,0.030965502,0.070007804,11.09235064,5.554694132,1.644015621,0.41265651,1.14690531,-1.454281878,0.178,27.32853911937102,4.361112174048246,2.055642219207229,1.656520339486777,Americas,美洲,Americas,,0,0.178,2000.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2003,11,2003,0.050043736,0.059856234,10.99163408,5.358248295,1.800504789,0.44854886,1.158907124,-1.718740454,0.034633911,0.067440665,10.99925654,5.472466857,1.695168655,0.424032887,1.185913394,-1.527369289,0.178,27.35743829241706,4.326871050157069,1.885559344634417,1.553561948610584,Americas,美洲,Americas,,0,0.178,2000.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2004,11,2004,0.004813988,0.056411336,11.01508255,5.160829296,1.829723677,0.460028529,1.253928958,-1.827831631,0.050043736,0.059856234,10.99163408,5.358248295,1.800504789,0.44854886,1.158907124,-1.718740454,0.178,27.52069344729401,4.246208266299339,0.7193128349783289,1.739199988024699,Americas,美洲,Americas,0.178,1,0.178,2004.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2005,11,2005,0.005154516,0.055817795,11.04306472,5.226373021,1.907918038,0.471148863,1.274579339,-1.825606129,0.004813988,0.056411336,11.01508255,5.160829296,1.829723677,0.460028529,1.253928958,-1.827831631,0.178,27.65736138334429,4.251240327864987,0.1409982453750398,1.37791464140992,Americas,美洲,Americas,,0,0.178,2004.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2006,11,2006,0.003292252,0.052898457,10.932288,5.125244508,1.963895824,0.287205123,1.098186109,-1.921863216,0.005154516,0.055817795,11.04306472,5.226373021,1.907918038,0.471148863,1.274579339,-1.825606129,0.178,27.79067826339344,4.245048351437711,1.520587267005728,1.535254095678676,Americas,美洲,Americas,0.609,1,0.609,2006.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.178,0.0
CAN,Canada,2007,11,2007,0.002878488,0.047592033,10.92732376,4.923231182,2.030643368,0.301703904,0.994365867,-2.074008384,0.003292252,0.052898457,10.932288,5.125244508,1.963895824,0.287205123,1.098186109,-1.921863216,0.609,27.90809573493456,4.220274535748123,2.287443863229131,1.444540892770894,Americas,美洲,Americas,,0,0.609,2006.0,1988.0,0.202,0,0.178,0,0,1,0,0.0,0.0,0.609,0.0
CAN,Canada,2008,11,2008,0.001977305,0.044103532,10.66938263,4.799333998,2.063554297,0.51723189,1.01306017,-2.139317422,0.002878488,0.047592033,10.92732376,4.923231182,2.030643368,0.301703904,0.994365867,-2.074008384,0.609,28.01548075090406,4.19393978670465,2.801046466956956,1.503863537663034,Americas,美洲,Americas,0.579,1,0.579,2008.0,1988.0,0.202,0,0.609,0,0,1,0,0.0,0.0,0.609,0.0
CAN,Canada,2009,11,2009,0.003768722,0.043436187,10.57823143,4.894453083,2.176792332,0.525777169,1.12552674,-2.177558683,0.001977305,0.044103532,10.66938263,4.799333998,2.063554297,0.51723189,1.01306017,-2.139317422,0.579,28.07120302177406,4.205044920935911,2.212626163656422,1.597942822585861,Americas,美洲,Americas,,0,0.579,2008.0,1988.0,0.202,0,0.609,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2010,11,2010,0.003636203,0.042596684,10.72077404,4.902171087,2.201817739,0.544326028,0.77583523,-2.165899975,0.003768722,0.043436187,10.57823143,4.894453083,2.176792332,0.525777169,1.12552674,-2.177558683,0.579,27.94920218599283,4.06858891177468,1.208074676231746,0.2951623000135089,Americas,美洲,Americas,,0,0.579,2008.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2011,11,2011,0.005996935,0.040268944,10.6977449,4.819689648,2.212269965,0.544601841,0.853199777,-2.233629314,0.003636203,0.042596684,10.72077404,4.902171087,2.201817739,0.544326028,0.77583523,-2.165899975,0.579,28.11180602245712,4.097807251927179,1.368392222414684,1.339153118352539,Americas,美洲,Americas,0.579,1,0.579,2011.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2012,11,2012,0.003298159,0.042163845,10.63232117,4.816190712,2.170070986,0.530114169,0.918866898,-2.168850067,0.005996935,0.040268944,10.6977449,4.819689648,2.212269965,0.544601841,0.853199777,-2.233629314,0.579,28.21509346360624,4.135146376872068,1.503630151765521,1.790288745749965,Americas,美洲,Americas,,0,0.579,2011.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2013,11,2013,0.004790121,0.041369439,10.33843862,4.704670888,2.152905975,0.543006954,0.643424919,-2.211124933,0.003298159,0.042163845,10.63232117,4.816190712,2.170070986,0.530114169,0.918866898,-2.168850067,0.579,28.23444405109945,4.136694172375233,1.71911054883037,1.203428587828965,Americas,美洲,Americas,,0,0.579,2011.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2014,11,2014,0.006940121,0.042641769,10.08960106,4.686222425,2.023654607,0.514525337,0.67366724,-2.167294611,0.004790121,0.041369439,10.33843862,4.704670888,2.152905975,0.543006954,0.643424919,-2.211124933,0.579,28.24436583011532,4.130854471472935,2.000782114059181,0.8370594737208678,Americas,美洲,Americas,,0,0.579,2011.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
CAN,Canada,2015,11,2015,0.008368022,0.044422683,10.02273338,4.682753303,2.107856217,0.523589445,0.792908436,-2.196261439,0.006940121,0.042641769,10.08960106,4.686222425,2.023654607,0.514525337,0.67366724,-2.167294611,0.579,28.22199706655904,4.164782245233688,1.980424391296956,1.401084795416372,Americas,美洲,Americas,0.289,1,0.289,2015.0,1988.0,0.202,0,0.579,0,0,1,0,0.0,0.0,0.579,0.0
