country,country_name,year,country_fe_id,year_fe_id,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w,algebraic_connectivity_vitality_w_lag1,efficiency_vitality_w_lag1,flow_betweenness_log1p_w_lag1,communicability_betweenness_asinh_w_lag1,shannon_entropy_w_lag1,participation_coefficient_w_lag1,within_module_degree_zscore_w_lag1,laplacian_centrality_log_w_lag1,populism_gov_annual_l1,lnGDP_lag1,lnTradeOpen_lag1,asinhFDI_lag1,asinhInflation_winsor_lag1,Region_i,Region_i_zh,Region_i_model,populism_gov_election_raw,is_election_year_observed,populism_gov_annual,source_election_year,historical_fill_source_year,historical_fill_value,historical_prefill_applied,populism_gov_annual_l2,Europe_i,Asia_i,Americas_i,Africa-MiddleEast_i,populism_gov_l1_x_Europe,populism_gov_l1_x_Asia,populism_gov_l1_x_Americas,populism_gov_l1_x_Africa-MiddleEast
COL,Colombia,2014,18,2014,0.0012157,-0.007804176,7.673607591,0.646632288,2.815865241,0.654079808,-0.757721848,-4.955247514,0.000732556,-0.008294231,7.887327533,0.655224866,2.863146507,0.653737805,-0.760684055,-5.022768252,0.3647402452619843,26.66893169578476,3.637234750564305,2.151914576841471,1.451208913972726,Americas,美洲,Americas,0.3975299860529986,1,0.3975299860529986,2014.0,1991.0,0.518,0,0.3647402452619843,0,0,1,0,0.0,0.0,0.3647402452619843,0.0
COL,Colombia,2015,18,2015,0.001530331,-0.011053521,7.615348419,0.464811936,2.935768856,0.650661275,-0.65612051,-5.211377392,0.0012157,-0.007804176,7.673607591,0.646632288,2.815865241,0.654079808,-0.757721848,-4.955247514,0.3975299860529986,26.6666972024102,3.624006627532134,2.151581399602262,1.785961290891819,Americas,美洲,Americas,,0,0.3975299860529986,2014.0,1991.0,0.518,0,0.3647402452619843,0,0,1,0,0.0,0.0,0.3975299860529986,0.0
COL,Colombia,2016,18,2016,0.001330141,-0.012201205,7.783900557,0.457032423,2.983764609,0.645064696,-0.720400408,-5.319308139,0.001530331,-0.011053521,7.615348419,0.464811936,2.935768856,0.650661275,-0.65612051,-5.211377392,0.3975299860529986,26.40511747994196,3.647035169484344,2.084817919689316,2.310442114935598,Americas,美洲,Americas,,0,0.3975299860529986,2014.0,1991.0,0.518,0,0.3975299860529986,0,0,1,0,0.0,0.0,0.3975299860529986,0.0
COL,Colombia,2017,18,2017,0.001178309,-0.013069311,7.961139425,0.415732997,3.025550736,0.656742063,-0.810036236,-5.376060337,0.001330141,-0.012201205,7.783900557,0.457032423,2.983764609,0.645064696,-0.720400408,-5.319308139,0.3975299860529986,26.36772320023699,3.589132403002784,2.292964778997821,2.714242694768541,Americas,美洲,Americas,,0,0.3975299860529986,2014.0,1991.0,0.518,0,0.3975299860529986,0,0,1,0,0.0,0.0,0.3975299860529986,0.0
COL,Colombia,2018,18,2018,0.000928813,-0.013870993,8.023322181,0.480959369,3.02679342,0.659900827,-0.812964078,-5.36319984,0.001178309,-0.013069311,7.961139425,0.415732997,3.025550736,0.656742063,-0.810036236,-5.376060337,0.3975299860529986,26.46584225151166,3.563398850811058,2.185909706466762,2.168253801311903,Americas,美洲,Americas,0.3426796116504854,1,0.3426796116504854,2018.0,1991.0,0.518,0,0.3975299860529986,0,0,1,0,0.0,0.0,0.3975299860529986,0.0
COL,Colombia,2019,18,2019,0.001011146,-0.01292773,7.928016772,0.465704756,2.979675616,0.659155263,-0.841678908,-5.313989942,0.000928813,-0.013870993,8.023322181,0.480959369,3.02679342,0.659900827,-0.812964078,-5.36319984,0.3426796116504854,26.53500012125111,3.598263939020682,1.93245769360307,1.891895026550773,Americas,美洲,Americas,,0,0.3426796116504854,2018.0,1991.0,0.518,0,0.3975299860529986,0,0,1,0,0.0,0.0,0.3426796116504854,0.0
CRI,Costa Rica,1996,19,1996,-6e-06,-0.015436258,6.773985503,0.043317407,2.328776393,0.485188604,-0.626131637,-6.199738205,8.02e-06,-0.015655676,6.806729912,0.031717446,2.276737966,0.398610239,-0.561780369,-6.272169947,0.379,23.17242390792861,4.379202331944791,1.78949097514312,3.837182005699602,Americas,美洲,Americas,,0,0.379,1994.0,1990.0,0.534,0,0.379,0,0,1,0,0.0,0.0,0.379,0.0
CRI,Costa Rica,1997,19,1997,-4.32e-05,-0.014694897,7.085536801,0.049096528,2.329214147,0.477508254,-0.625313804,-6.064832977,-6e-06,-0.015436258,6.773985503,0.043317407,2.328776393,0.485188604,-0.626131637,-6.199738205,0.379,23.18100891717,4.431497091274135,2.007686768925177,3.556816538913695,Americas,美洲,Americas,,0,0.379,1994.0,1990.0,0.534,0,0.379,0,0,1,0,0.0,0.0,0.379,0.0
CRI,Costa Rica,1998,19,1998,9.63e-05,-0.013744489,7.410311372,0.058258275,2.357749835,0.494410468,-0.619821047,-5.948213505,-4.32e-05,-0.014694897,7.085536801,0.049096528,2.329214147,0.477508254,-0.625313804,-6.064832977,0.379,23.25812089909767,4.472931649811482,1.893425125388842,3.278418486394635,Americas,美洲,Americas,0.534,1,0.534,1998.0,1990.0,0.534,0,0.379,0,0,1,0,0.0,0.0,0.379,0.0
CRI,Costa Rica,1999,19,1999,-8.47e-05,-0.014911553,7.228333333,0.048853162,2.445509972,0.50836472,-0.622087927,-6.042287636,9.63e-05,-0.013744489,7.410311372,0.058258275,2.357749835,0.494410468,-0.619821047,-5.948213505,0.534,23.33951180796289,4.522201765985805,2.207298274238996,3.151085309948061,Americas,美洲,Americas,,0,0.534,1998.0,1990.0,0.534,0,0.379,0,0,1,0,0.0,0.0,0.534,0.0
CRI,Costa Rica,2000,19,2000,-2.27e-05,-0.015582064,7.213730891,0.040772328,2.388146362,0.499063552,-0.677310111,-6.100722872,-8.47e-05,-0.014911553,7.228333333,0.048853162,2.445509972,0.50836472,-0.622087927,-6.042287636,0.534,23.38036417902532,4.472079996221984,2.175309485505055,3.002718580407604,Americas,美洲,Americas,,0,0.534,1998.0,1990.0,0.534,0,0.534,0,0,1,0,0.0,0.0,0.534,0.0
CRI,Costa Rica,2001,19,2001,8.64e-06,-0.0159828,7.430660186,0.04150973,2.458744415,0.514803695,-0.634611078,-6.141657403,-2.27e-05,-0.015582064,7.213730891,0.040772328,2.388146362,0.499063552,-0.677310111,-6.100722872,0.534,23.4322242696079,4.460432505534545,2.276200315148253,3.089615016600433,Americas,美洲,Americas,,0,0.534,1998.0,1990.0,0.534,0,0.534,0,0,1,0,0.0,0.0,0.534,0.0
CRI,Costa Rica,2002,19,2002,-6.95e-05,-0.016177798,7.474843572,0.04328587,2.482562895,0.510867162,-0.598123057,-6.174138166,8.64e-06,-0.0159828,7.430660186,0.04150973,2.458744415,0.514803695,-0.634611078,-6.141657403,0.534,23.49436434542978,4.392629706877097,2.068263977819082,3.115981881267433,Americas,美洲,Americas,0.47,1,0.47,2002.0,1990.0,0.534,0,0.534,0,0,1,0,0.0,0.0,0.534,0.0
CRI,Costa Rica,2003,19,2003,-0.000134266,-0.016605875,7.457583255,0.041229944,2.520921635,0.52224622,-0.603338348,-6.246153979,-6.95e-05,-0.016177798,7.474843572,0.04328587,2.482562895,0.510867162,-0.598123057,-6.174138166,0.47,23.5313918554922,4.387187598161434,2.178971413336744,2.911775502722513,Americas,美洲,Americas,,0,0.47,2002.0,1990.0,0.534,0,0.534,0,0,1,0,0.0,0.0,0.47,0.0
CRI,Costa Rica,2004,19,2004,-9.71e-05,-0.017711194,7.435868088,0.035060731,2.602860697,0.524731162,-0.579984155,-6.406998779,-0.000134266,-0.016605875,7.457583255,0.041229944,2.520921635,0.52224622,-0.603338348,-6.246153979,0.47,23.57233866409175,4.422781117342033,2.205770731465428,2.941695114185401,Americas,美洲,Americas,,0,0.47,2002.0,1990.0,0.534,0,0.47,0,0,1,0,0.0,0.0,0.47,0.0
CRI,Costa Rica,2005,19,2005,-6.66e-05,-0.018186521,7.346441585,0.037431267,2.7599701,0.562914564,-0.589455716,-6.414598636,-9.71e-05,-0.017711194,7.435868088,0.035060731,2.602860697,0.524731162,-0.579984155,-6.406998779,0.47,23.64699687088385,4.445664092122978,2.462276995048788,3.20559461182314,Americas,美洲,Americas,,0,0.47,2002.0,1990.0,0.534,0,0.47,0,0,1,0,0.0,0.0,0.47,0.0
CRI,Costa Rica,2006,19,2006,2.67e-05,-0.017673092,7.340171752,0.041344922,2.692430421,0.411819416,-0.626530337,-6.355133032,-6.66e-05,-0.018186521,7.346441585,0.037431267,2.7599701,0.562914564,-0.589455716,-6.414598636,0.47,23.7210281723788,4.491135086823572,2.729298569911159,3.319002703065863,Americas,美洲,Americas,0.324,1,0.324,2006.0,1990.0,0.534,0,0.47,0,0,1,0,0.0,0.0,0.47,0.0
CRI,Costa Rica,2007,19,2007,-0.000131611,-0.01835753,7.344192938,0.032227871,2.707675432,0.416132638,-0.647827594,-6.458788251,2.67e-05,-0.017673092,7.340171752,0.041344922,2.692430421,0.411819416,-0.626530337,-6.355133032,0.324,23.84631512298925,4.497747040278404,2.767565089210367,3.134828813330766,Americas,美洲,Americas,,0,0.324,2006.0,1990.0,0.534,0,0.47,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2008,19,2008,-0.000134141,-0.017608027,7.181418444,0.033780512,2.638622658,0.58051439,-0.670985909,-6.382355378,-0.000131611,-0.01835753,7.344192938,0.032227871,2.707675432,0.416132638,-0.647827594,-6.458788251,0.324,24.01482321489073,4.459642505851999,2.817478931942459,2.932141141272394,Americas,美洲,Americas,,0,0.324,2006.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2009,19,2009,-7.38e-05,-0.017473634,7.140707283,0.035470308,2.618523491,0.570457491,-0.593548528,-6.375551211,-0.000134141,-0.017608027,7.181418444,0.033780512,2.638622658,0.58051439,-0.670985909,-6.382355378,0.324,24.15083720390585,4.459005183889675,2.765122315519582,3.291610205979723,Americas,美洲,Americas,,0,0.324,2006.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2010,19,2010,-8.18e-06,-0.017679713,6.983687038,0.035026166,2.598973022,0.588441147,-0.752405706,-6.371698261,-7.38e-05,-0.017473634,7.140707283,0.035470308,2.618523491,0.570457491,-0.593548528,-6.375551211,0.324,24.14901644953915,4.245050999236863,2.360607202114614,2.7567705122145,Americas,美洲,Americas,0.324,1,0.324,2010.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2011,19,2011,1.4e-05,-0.018425255,6.928080674,0.031379168,2.652163591,0.589964354,-0.665102226,-6.461408658,-8.18e-06,-0.017679713,6.983687038,0.035026166,2.598973022,0.588441147,-0.752405706,-6.371698261,0.324,24.35182763490742,4.212306688272057,2.324857296159335,2.434764668906378,Americas,美洲,Americas,,0,0.324,2010.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2012,19,2012,4.97e-05,-0.017802757,6.808553819,0.032933271,2.630234904,0.554286228,-0.697207987,-6.36163124,1.4e-05,-0.018425255,6.928080674,0.031379168,2.652163591,0.589964354,-0.665102226,-6.461408658,0.324,24.47893004609404,4.228863020769673,2.554215338918222,2.288226784854927,Americas,美洲,Americas,,0,0.324,2010.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2013,19,2013,7.44e-05,-0.018410055,6.606554497,0.030488369,2.705489948,0.613316889,-0.830268738,-6.412490906,4.97e-05,-0.017802757,6.808553819,0.032933271,2.630234904,0.554286228,-0.697207987,-6.36163124,0.324,24.57833017066863,4.205416824182369,2.442716264403437,2.208360881804538,Americas,美洲,Americas,,0,0.324,2010.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2014,19,2014,0.000290992,-0.01859905,6.44282897,0.03151288,2.742588195,0.618991542,-0.825848704,-6.401207593,7.44e-05,-0.018410055,6.606554497,0.030488369,2.705489948,0.613316889,-0.830268738,-6.412490906,0.324,24.6541040969212,4.159920210793667,2.538568584367961,2.356826338747338,Americas,美洲,Americas,0.608,1,0.608,2014.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.324,0.0
CRI,Costa Rica,2015,19,2015,0.000280299,-0.018800809,6.545086162,0.034776699,2.831819175,0.629960466,-0.71176901,-6.376962336,0.000290992,-0.01859905,6.44282897,0.03151288,2.742588195,0.618991542,-0.825848704,-6.401207593,0.608,24.67482506064059,4.177325135573427,2.529368617611784,2.213504541241631,Americas,美洲,Americas,,0,0.608,2014.0,1990.0,0.534,0,0.324,0,0,1,0,0.0,0.0,0.608,0.0
CRI,Costa Rica,2016,19,2016,0.000333107,-0.018281368,6.985183976,0.043817133,2.860748348,0.635560758,-0.770923483,-6.281637185,0.000280299,-0.018800809,6.545086162,0.034776699,2.831819175,0.629960466,-0.71176901,-6.376962336,0.608,24.75647799631647,4.106825713251142,2.357775648429226,0.7342151939378544,Americas,美洲,Americas,,0,0.608,2014.0,1990.0,0.534,0,0.608,0,0,1,0,0.0,0.0,0.608,0.0
CRI,Costa Rica,2017,19,2017,0.000315151,-0.018449065,7.25757254,0.041029728,2.861029688,0.638842193,-0.841678908,-6.311778357,0.000333107,-0.018281368,6.985183976,0.043817133,2.860748348,0.635560758,-0.770923483,-6.281637185,0.608,24.79820702552412,4.130008929851037,2.199092607191214,-0.01747796071857993,Americas,美洲,Americas,,0,0.608,2014.0,1990.0,0.534,0,0.608,0,0,1,0,0.0,0.0,0.608,0.0
CRI,Costa Rica,2018,19,2018,0.000242149,-0.018574696,7.272327183,0.043683455,2.88072275,0.640170549,-0.841678908,-6.313990408,0.000315151,-0.018449065,7.25757254,0.041029728,2.861029688,0.638842193,-0.841678908,-6.311778357,0.608,24.82617436775788,4.175493638319422,2.279205502389039,1.262634533534757,Americas,美洲,Americas,0.608,1,0.608,2018.0,1990.0,0.534,0,0.608,0,0,1,0,0.0,0.0,0.608,0.0
CRI,Costa Rica,2019,19,2019,0.000287567,-0.018703472,7.319646424,0.047773071,2.930242145,0.650553907,-0.841678908,-6.32412446,0.000242149,-0.018574696,7.272327183,0.043683455,2.88072275,0.640170549,-0.841678908,-6.313990408,0.608,24.85715421703351,4.203876495656092,2.278427901157297,1.53836320073239,Americas,美洲,Americas,,0,0.608,2018.0,1990.0,0.534,0,0.608,0,0,1,0,0.0,0.0,0.608,0.0
MEX,Mexico,1996,50,1996,0.001650023,0.051679748,8.181339662,3.816285904,1.644015621,0.23819938,0.508999335,-2.288472496,0.001111722,0.045814878,8.310958333,3.46865727,1.644015621,0.174801528,0.42819411,-2.555331556,0.111,26.66385139821565,3.776565913579391,1.649412711824365,4.248678449197318,Americas,美洲,Americas,,0,0.111,1994.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.111,0.0
MEX,Mexico,1997,50,1997,0.002180865,0.054852096,8.388077392,4.005226223,1.644015621,0.241132899,0.499256209,-2.131766863,0.001650023,0.051679748,8.181339662,3.816285904,1.644015621,0.23819938,0.508999335,-2.288472496,0.111,26.79205697185267,3.866352265005467,1.498400363662234,4.230786614274561,Americas,美洲,Americas,0.111,1,0.111,1997.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.111,0.0
MEX,Mexico,1998,50,1998,0.001894087,0.057487327,8.714482686,4.190557037,1.644015621,0.284690814,0.52207138,-2.060372109,0.002180865,0.054852096,8.388077392,4.005226223,1.644015621,0.241132899,0.499256209,-2.131766863,0.111,26.98370645470929,3.839277578437295,1.628881403534924,3.720268737962088,Americas,美洲,Americas,,0,0.111,1997.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.111,0.0
MEX,Mexico,1999,50,1999,0.003232578,0.062171398,8.711487445,4.351666344,1.644015621,0.284912265,0.568379737,-1.920023404,0.001894087,0.057487327,8.714482686,4.190557037,1.644015621,0.284690814,0.52207138,-2.060372109,0.111,27.04665856678049,3.87186504330661,1.56563089320926,3.462234456004315,Americas,美洲,Americas,,0,0.111,1997.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.111,0.0
MEX,Mexico,2000,50,2000,0.002002314,0.06410298,8.986753998,4.455609151,1.644015621,0.295782351,0.540882452,-1.827747808,0.003232578,0.062171398,8.711487445,4.351666344,1.644015621,0.284912265,0.568379737,-1.920023404,0.111,27.17096680320262,3.871456177852339,1.533165738532383,3.502590634001681,Americas,美洲,Americas,0.169,1,0.169,2000.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.111,0.0
MEX,Mexico,2001,50,2001,0.000854278,0.059769911,9.406190263,4.493350062,1.644015621,0.344605891,0.631708372,-1.900864935,0.002002314,0.06410298,8.986753998,4.455609151,1.644015621,0.295782351,0.540882452,-1.827747808,0.169,27.3326977313465,3.910229581950209,1.63872704282459,2.94631385115966,Americas,美洲,Americas,,0,0.169,2000.0,1991.0,0.132,0,0.111,0,0,1,0,0.0,0.0,0.169,0.0
MEX,Mexico,2002,50,2002,0.000616534,0.058393979,9.405326963,4.557216501,1.644015621,0.361350666,0.740143177,-1.910625691,0.000854278,0.059769911,9.406190263,4.493350062,1.644015621,0.344605891,0.631708372,-1.900864935,0.169,27.40294616340476,3.800870392632938,2.038922240923762,2.550500762042842,Americas,美洲,Americas,,0,0.169,2000.0,1991.0,0.132,0,0.169,0,0,1,0,0.0,0.0,0.169,0.0
MEX,Mexico,2003,50,2003,0.001069062,0.053880253,9.250781152,4.494608313,1.644015621,0.389128609,0.770921453,-2.055788072,0.000616534,0.058393979,9.405326963,4.557216501,1.644015621,0.361350666,0.740143177,-1.910625691,0.169,27.4211221125836,3.811314524693587,1.642339053678253,2.318446730721788,Americas,美洲,Americas,0.154,1,0.154,2003.0,1991.0,0.132,0,0.169,0,0,1,0,0.0,0.0,0.169,0.0
MEX,Mexico,2004,50,2004,0.001182757,0.049693736,9.271684024,4.366149437,1.690041839,0.416608878,0.80029111,-2.203510489,0.001069062,0.053880253,9.250781152,4.494608313,1.644015621,0.389128609,0.770921453,-2.055788072,0.154,27.3638603245099,3.885687590233384,1.598568335048224,2.219471574011472,Americas,美洲,Americas,,0,0.154,2003.0,1991.0,0.132,0,0.169,0,0,1,0,0.0,0.0,0.154,0.0
MEX,Mexico,2005,50,2005,0.000985238,0.047969882,9.34216684,4.387887961,1.825495221,0.450272065,0.760894702,-2.229363489,0.001182757,0.049693736,9.271684024,4.366149437,1.690041839,0.416608878,0.80029111,-2.203510489,0.154,27.43191048084196,3.952024568130652,1.839798577120463,2.249424539725989,Americas,美洲,Americas,,0,0.154,2003.0,1991.0,0.132,0,0.154,0,0,1,0,0.0,0.0,0.154,0.0
MEX,Mexico,2006,50,2006,0.001159313,0.046484479,9.386109908,4.372386009,1.860513712,0.225003929,0.725556759,-2.259174018,0.000985238,0.047969882,9.34216684,4.387887961,1.825495221,0.450272065,0.760894702,-2.229363489,0.154,27.54499672828186,3.962005689725358,1.733609106383695,2.09181190249656,Americas,美洲,Americas,0.109,1,0.109,2006.0,1991.0,0.132,0,0.154,0,0,1,0,0.0,0.0,0.154,0.0
MEX,Mexico,2007,50,2007,0.000641464,0.042205538,9.403628167,4.29495157,1.967110978,0.239910236,0.681685548,-2.382901936,0.001159313,0.046484479,9.386109908,4.372386009,1.860513712,0.225003929,0.725556759,-2.259174018,0.109,27.65108357013543,3.997872502654801,1.516728014045132,2.000692772578373,Americas,美洲,Americas,,0,0.109,2006.0,1991.0,0.132,0,0.154,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2008,50,2008,0.00078379,0.039202728,9.256116515,4.237171511,2.010803042,0.505489203,0.659798115,-2.428659592,0.000641464,0.042205538,9.403628167,4.29495157,1.967110978,0.239910236,0.681685548,-2.382901936,0.109,27.72847041978562,4.012022616179091,1.757922906618467,2.086640745146991,Americas,美洲,Americas,,0,0.109,2006.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2009,50,2009,0.001481438,0.040462742,8.966139294,4.34546265,1.994151145,0.500188692,0.887369705,-2.363170818,0.00078379,0.039202728,9.256116515,4.237171511,2.010803042,0.505489203,0.659798115,-2.428659592,0.109,27.78077941454203,4.031853399570786,1.670407016992239,2.336659456998974,Americas,美洲,Americas,0.109,1,0.109,2009.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2010,50,2010,0.00072612,0.040664343,9.24524641,4.419041142,1.99017093,0.518277596,0.619376212,-2.293246177,0.001481438,0.040462742,8.966139294,4.34546265,1.994151145,0.500188692,0.887369705,-2.363170818,0.109,27.57279586677762,3.999882628296919,1.480200168782681,2.36914708206279,Americas,美洲,Americas,,0,0.109,2009.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2011,50,2011,0.001132688,0.037985741,9.246533076,4.335216277,2.036837016,0.528839236,0.664307766,-2.373681379,0.00072612,0.040664343,9.24524641,4.419041142,1.99017093,0.518277596,0.619376212,-2.293246177,0.109,27.73125030367084,4.082160377752748,1.740451367472632,2.132039871960778,Americas,美洲,Americas,,0,0.109,2009.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2012,50,2012,0.001000806,0.040008943,9.219934457,4.415462806,2.043375457,0.513136532,0.776449269,-2.278533662,0.001132688,0.037985741,9.246533076,4.335216277,2.036837016,0.528839236,0.664307766,-2.373681379,0.109,27.8372330965046,4.129750110670217,1.418410758364394,1.939959093799289,Americas,美洲,Americas,0.08739004149377592,1,0.08739004149377592,2012.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.109,0.0
MEX,Mexico,2013,50,2013,0.001337047,0.040171949,9.038224184,4.428464674,2.028875201,0.536001527,0.558803265,-2.252388937,0.001000806,0.040008943,9.219934457,4.415462806,2.043375457,0.513136532,0.776449269,-2.278533662,0.08739004149377592,27.85824467254421,4.1629051696966,1.168173388122602,2.12140875307391,Americas,美洲,Americas,,0,0.08739004149377592,2012.0,1991.0,0.132,0,0.109,0,0,1,0,0.0,0.0,0.08739004149377592,0.0
MEX,Mexico,2014,50,2014,0.002216233,0.04051757,8.79845016,4.427356749,2.005198464,0.533475003,0.523147372,-2.230128143,0.001337047,0.040171949,9.038224184,4.428464674,2.028875201,0.536001527,0.558803265,-2.252388937,0.08739004149377592,27.91427059665673,4.138228660092229,2.054326848164115,2.046653316819853,Americas,美洲,Americas,,0,0.08739004149377592,2012.0,1991.0,0.132,0,0.08739004149377592,0,0,1,0,0.0,0.0,0.08739004149377592,0.0
MEX,Mexico,2015,50,2015,0.003219897,0.044770108,8.816648064,4.559895092,2.039597103,0.532700018,0.82669832,-2.123456311,0.002216233,0.04051757,8.79845016,4.427356749,2.005198464,0.533475003,0.523147372,-2.230128143,0.08739004149377592,27.94181483308037,4.160419543573695,1.4806505881435,2.099217749377038,Americas,美洲,Americas,0.08535999999999999,1,0.08535999999999999,2015.0,1991.0,0.132,0,0.08739004149377592,0,0,1,0,0.0,0.0,0.08739004149377592,0.0
MEX,Mexico,2016,50,2016,0.002666593,0.045451471,9.173841366,4.687235821,2.038243113,0.530933468,0.803721575,-2.069141331,0.003219897,0.044770108,8.816648064,4.559895092,2.039597103,0.532700018,0.82669832,-2.123456311,0.08535999999999999,27.82436047629458,4.254377545561702,1.814593422252585,1.72619664908894,Americas,美洲,Americas,,0,0.08535999999999999,2015.0,1991.0,0.132,0,0.08739004149377592,0,0,1,0,0.0,0.0,0.08535999999999999,0.0
