country,country_name,year,country_fe_id,year_fe_id,algebraic_connectivity_vitality_w,efficiency_vitality_w,flow_betweenness_log1p_w,communicability_betweenness_asinh_w,shannon_entropy_w,participation_coefficient_w,within_module_degree_zscore_w,laplacian_centrality_log_w,algebraic_connectivity_vitality_w_lag1,efficiency_vitality_w_lag1,flow_betweenness_log1p_w_lag1,communicability_betweenness_asinh_w_lag1,shannon_entropy_w_lag1,participation_coefficient_w_lag1,within_module_degree_zscore_w_lag1,laplacian_centrality_log_w_lag1,populism_gov_annual_l1,lnGDP_lag1,lnTradeOpen_lag1,asinhFDI_lag1,asinhInflation_winsor_lag1,Region_i,Region_i_zh,Region_i_model,populism_gov_election_raw,is_election_year_observed,populism_gov_annual,source_election_year,historical_fill_source_year,historical_fill_value,historical_prefill_applied,populism_gov_annual_l2,Europe_i,Asia_i,Americas_i,Africa-MiddleEast_i,populism_gov_l1_x_Europe,populism_gov_l1_x_Asia,populism_gov_l1_x_Americas,populism_gov_l1_x_Africa-MiddleEast
MEX,Mexico,2017,50,2017,0.00260076,0.043093009,9.25119181,4.632632128,2.089966737,0.54846304,0.685187186,-2.125987663,0.002666593,0.045451471,9.173841366,4.687235821,2.038243113,0.530933468,0.803721575,-2.069141331,0.08535999999999999,27.73739126943793,4.326650059885575,1.965082997612117,1.760505047013305,Americas,美洲,Americas,,0,0.08535999999999999,2015.0,1991.0,0.132,0,0.08535999999999999,0,0,1,0,0.0,0.0,0.08535999999999999,0.0
MEX,Mexico,2018,50,2018,0.002963456,0.041613424,9.384317467,4.64800492,2.10519441,0.549474441,0.717375498,-2.141274325,0.00260076,0.043093009,9.25119181,4.632632128,2.089966737,0.54846304,0.685187186,-2.125987663,0.08535999999999999,27.80558052161109,4.343183488762548,1.747521075549978,2.498572572004868,Americas,美洲,Americas,0.7861928104575162,1,0.7861928104575162,2018.0,1991.0,0.132,0,0.08535999999999999,0,0,1,0,0.0,0.0,0.08535999999999999,0.0
MEX,Mexico,2019,50,2019,0.002786148,0.040910257,9.391648747,4.594935084,2.116075486,0.565214241,0.400694326,-2.156414201,0.002963456,0.041613424,9.384317467,4.64800492,2.10519441,0.549474441,0.717375498,-2.141274325,0.7861928104575162,27.85919215452688,4.384681378432527,1.822920585853538,2.292505800468759,Americas,美洲,Americas,,0,0.7861928104575162,2018.0,1991.0,0.132,0,0.08535999999999999,0,0,1,0,0.0,0.0,0.7861928104575162,0.0
PER,Peru,1996,59,1996,0.000241633,-0.018259483,6.261468709,0.124880909,3.138560119,0.642518233,-0.622978289,-6.148615791,0.000164623,-0.018689916,6.321063182,0.113296184,3.088180077,0.449455396,-0.548534975,-6.236507142,0.747,24.69944217097345,3.431636632685211,2.271663437795679,3.104687322629127,Americas,美洲,Americas,,0,0.747,1995.0,1992.0,0.75,0,0.75,0,0,1,0,0.0,0.0,0.747,0.0
PER,Peru,1997,59,1997,0.000463391,-0.017490009,6.439118463,0.144459044,3.113521303,0.631170137,-0.621851521,-6.022310634,0.000241633,-0.018259483,6.261468709,0.124880909,3.138560119,0.642518233,-0.622978289,-6.148615791,0.747,24.73517787105579,3.454870970456629,2.537165906378092,3.140660803878279,Americas,美洲,Americas,,0,0.747,1995.0,1992.0,0.75,0,0.747,0,0,1,0,0.0,0.0,0.747,0.0
PER,Peru,1998,59,1998,0.000270353,-0.017792927,6.761733709,0.112369534,3.065402635,0.613259513,-0.619956695,-6.093498602,0.000463391,-0.017490009,6.439118463,0.144459044,3.113521303,0.631170137,-0.621851521,-6.022310634,0.747,24.78624911005975,3.510635946283932,2.013772731521692,2.843895932393885,Americas,美洲,Americas,,0,0.747,1995.0,1992.0,0.75,0,0.747,0,0,1,0,0.0,0.0,0.747,0.0
PER,Peru,1999,59,1999,0.000292451,-0.01895877,6.699070577,0.115526795,3.048786805,0.603037682,-0.619756789,-6.182276445,0.000270353,-0.017792927,6.761733709,0.112369534,3.065402635,0.613259513,-0.619956695,-6.093498602,0.747,24.73967530559015,3.495082964949755,1.806358301812805,2.67857363945881,Americas,美洲,Americas,,0,0.747,1995.0,1992.0,0.75,0,0.747,0,0,1,0,0.0,0.0,0.747,0.0
PER,Peru,2000,59,2000,9.42e-05,-0.019260513,6.955771687,0.11784941,3.013187303,0.610528763,-0.672165745,-6.178915235,0.000292451,-0.01895877,6.699070577,0.115526795,3.048786805,0.603037682,-0.619756789,-6.182276445,0.747,24.6390283331132,3.502723853433541,2.061573403195293,1.957351850331448,Americas,美洲,Americas,0.431,1,0.431,2000.0,1992.0,0.75,0,0.747,0,0,1,0,0.0,0.0,0.747,0.0
PER,Peru,2001,59,2001,-0.000111102,-0.018875794,7.383682699,0.135873877,3.019808627,0.621828077,-0.627304486,-6.182001034,9.42e-05,-0.019260513,6.955771687,0.11784941,3.013187303,0.610528763,-0.672165745,-6.178915235,0.431,24.66958879791899,3.570603451534511,1.23017325363801,2.034113710774682,Americas,美洲,Americas,0.5125439999999999,1,0.5125439999999999,2001.0,1992.0,0.75,0,0.747,0,0,1,0,0.0,0.0,0.431,0.0
PER,Peru,2002,59,2002,-9.56e-05,-0.018887244,7.468633144,0.15410195,3.017204115,0.628053971,-0.589159525,-6.172007047,-0.000111102,-0.018875794,7.383682699,0.135873877,3.019808627,0.621828077,-0.627304486,-6.182001034,0.5125439999999999,24.6750893638566,3.55718641157428,1.529339544678614,1.433346578951774,Americas,美洲,Americas,,0,0.5125439999999999,2001.0,1992.0,0.75,0,0.431,0,0,1,0,0.0,0.0,0.5125439999999999,0.0
PER,Peru,2003,59,2003,4.54e-05,-0.020137606,7.238541694,0.162378814,3.05982811,0.640451286,-0.595372951,-6.182128808,-9.56e-05,-0.018887244,7.468633144,0.15410195,3.017204115,0.628053971,-0.589159525,-6.172007047,0.5125439999999999,24.72654633959932,3.562442304357929,2.078978876825068,0.1919540293502219,Americas,美洲,Americas,,0,0.5125439999999999,2001.0,1992.0,0.75,0,0.5125439999999999,0,0,1,0,0.0,0.0,0.5125439999999999,0.0
PER,Peru,2004,59,2004,-7.35e-05,-0.019079704,7.277374746,0.199223189,2.985593334,0.630004483,-0.562058535,-6.032750399,4.54e-05,-0.020137606,7.238541694,0.162378814,3.05982811,0.640451286,-0.595372951,-6.182128808,0.5125439999999999,24.79623404628729,3.62765836620744,1.559494279166085,1.553959920286651,Americas,美洲,Americas,,0,0.5125439999999999,2001.0,1992.0,0.75,0,0.5125439999999999,0,0,1,0,0.0,0.0,0.5125439999999999,0.0
PER,Peru,2005,59,2005,-1.32e-05,-0.017337943,7.553743834,0.27759418,2.943014055,0.605230644,-0.550265794,-5.780173035,-7.35e-05,-0.019079704,7.277374746,0.199223189,2.985593334,0.630004483,-0.562058535,-6.032750399,0.5125439999999999,24.92450029718823,3.736146512945374,1.607471542758354,2.009423020405313,Americas,美洲,Americas,,0,0.5125439999999999,2001.0,1992.0,0.75,0,0.5125439999999999,0,0,1,0,0.0,0.0,0.5125439999999999,0.0
PER,Peru,2006,59,2006,-2.91e-05,-0.016814807,7.582851941,0.373165386,2.949802543,0.335248877,-0.55804365,-5.636134387,-1.32e-05,-0.017337943,7.553743834,0.27759418,2.943014055,0.605230644,-0.550265794,-5.780173035,0.5125439999999999,25.05479630760576,3.857721347857549,1.935152292308362,1.257591810707533,Americas,美洲,Americas,0.342,1,0.342,2006.0,1992.0,0.75,0,0.5125439999999999,0,0,1,0,0.0,0.0,0.5125439999999999,0.0
PER,Peru,2007,59,2007,-5.85e-05,-0.01659023,7.757774946,0.421083674,3.020817383,0.334999512,-0.566805255,-5.554551161,-2.91e-05,-0.016814807,7.582851941,0.373165386,2.949802543,0.335248877,-0.55804365,-5.636134387,0.342,25.20788508210511,3.947101614088035,2.072812739863087,1.444644833268018,Americas,美洲,Americas,,0,0.342,2006.0,1992.0,0.75,0,0.5125439999999999,0,0,1,0,0.0,0.0,0.342,0.0
PER,Peru,2008,59,2008,-4.85e-05,-0.014743306,7.326459521,0.49035277,2.954857666,0.639766081,-0.627300048,-5.42093075,-5.85e-05,-0.01659023,7.757774946,0.421083674,3.020817383,0.334999512,-0.566805255,-5.554551161,0.342,25.34991353255869,4.019766718120896,2.383318370286779,1.340679811316031,Americas,美洲,Americas,,0,0.342,2006.0,1992.0,0.75,0,0.342,0,0,1,0,0.0,0.0,0.342,0.0
PER,Peru,2009,59,2009,-4.61e-05,-0.015835288,7.452349544,0.515371997,3.046195664,0.641932941,-0.535575578,-5.412209731,-4.85e-05,-0.014743306,7.326459521,0.49035277,2.954857666,0.639766081,-0.627300048,-5.42093075,0.342,25.51533541721813,4.067893931467177,2.448685260022384,2.455952615142778,Americas,美洲,Americas,,0,0.342,2006.0,1992.0,0.75,0,0.342,0,0,1,0,0.0,0.0,0.342,0.0
PER,Peru,2010,59,2010,-6.35e-05,-0.015137451,7.592287316,0.584127115,2.998757713,0.637843585,-0.708558726,-5.26855509,-4.61e-05,-0.015835288,7.452349544,0.515371997,3.046195664,0.641932941,-0.535575578,-5.412209731,0.342,25.51759239011892,3.873530163311779,2.373777596642696,1.798085860078817,Americas,美洲,Americas,,0,0.342,2006.0,1992.0,0.75,0,0.342,0,0,1,0,0.0,0.0,0.342,0.0
PER,Peru,2011,59,2011,-6.43e-05,-0.014447488,7.65652597,0.66173223,2.984257823,0.637213151,-0.616896245,-5.192123718,-6.35e-05,-0.015137451,7.592287316,0.584127115,2.998757713,0.637843585,-0.708558726,-5.26855509,0.342,25.7172813275257,3.944931703836831,2.446542321546591,1.210370681682401,Americas,美洲,Americas,0.6259236641221374,1,0.6259236641221374,2011.0,1992.0,0.75,0,0.342,0,0,1,0,0.0,0.0,0.342,0.0
PER,Peru,2012,59,2012,-6.3e-05,-0.013574725,7.314180022,0.705883925,2.976886783,0.653967421,-0.631525062,-5.11825202,-6.43e-05,-0.014447488,7.65652597,0.66173223,2.984257823,0.637213151,-0.616896245,-5.192123718,0.6259236641221374,25.86937410368532,4.025142388187555,2.203392304500061,1.929183701260939,Americas,美洲,Americas,,0,0.6259236641221374,2011.0,1992.0,0.75,0,0.342,0,0,1,0,0.0,0.0,0.6259236641221374,0.0
PER,Peru,2013,59,2013,1.3e-05,-0.013871539,7.068707606,0.547147961,2.954419007,0.644297544,-0.788610843,-5.172434071,-6.3e-05,-0.013574725,7.314180022,0.705883925,2.976886783,0.653967421,-0.631525062,-5.11825202,0.6259236641221374,25.98414102039118,3.963094285173628,2.694024429838162,1.995832511123056,Americas,美洲,Americas,,0,0.6259236641221374,2011.0,1992.0,0.75,0,0.6259236641221374,0,0,1,0,0.0,0.0,0.6259236641221374,0.0
PER,Peru,2014,59,2014,0.000138256,-0.01447454,6.720175627,0.416367106,2.948733665,0.637638311,-0.793372439,-5.311308386,1.3e-05,-0.013871539,7.068707606,0.547147961,2.954419007,0.644297544,-0.788610843,-5.172434071,0.6259236641221374,26.02744371495777,3.907756766903153,2.263705228137841,1.742376131773822,Americas,美洲,Americas,,0,0.6259236641221374,2011.0,1992.0,0.75,0,0.6259236641221374,0,0,1,0,0.0,0.0,0.6259236641221374,0.0
PER,Peru,2015,59,2015,0.000276939,-0.014213931,6.685798196,0.379900289,2.964494864,0.645044063,-0.67328868,-5.364697583,0.000138256,-0.01447454,6.720175627,0.416367106,2.948733665,0.637638311,-0.793372439,-5.311308386,0.6259236641221374,26.02550674922707,3.847017625276381,1.497340033735808,1.941244540831983,Americas,美洲,Americas,,0,0.6259236641221374,2011.0,1992.0,0.75,0,0.6259236641221374,0,0,1,0,0.0,0.0,0.6259236641221374,0.0
PER,Peru,2016,59,2016,0.000259631,-0.012671443,7.021227021,0.422308287,2.945134881,0.636659732,-0.735141109,-5.296843653,0.000276939,-0.014213931,6.685798196,0.379900289,2.964494864,0.645044063,-0.67328868,-5.364697583,0.6259236641221374,25.96925240416693,3.810273045841388,2.061567834275249,1.937340750406635,Americas,美洲,Americas,0.075,1,0.075,2016.0,1992.0,0.75,0,0.6259236641221374,0,0,1,0,0.0,0.0,0.6259236641221374,0.0
PER,Peru,2017,59,2017,0.000264538,-0.011543138,6.975113394,0.474447059,2.921971367,0.628367689,-0.642478155,-5.203588992,0.000259631,-0.012671443,7.021227021,0.422308287,2.945134881,0.636659732,-0.735141109,-5.296843653,0.075,25.98023036179965,3.815266286211116,1.978357965843717,1.981310617084367,Americas,美洲,Americas,,0,0.075,2016.0,1992.0,0.75,0,0.6259236641221374,0,0,1,0,0.0,0.0,0.075,0.0
PER,Peru,2018,59,2018,0.000203254,-0.011238602,7.102715681,0.476330493,2.889775891,0.619892122,-0.607930336,-5.201997515,0.000264538,-0.011543138,6.975113394,0.474447059,2.921971367,0.628367689,-0.642478155,-5.203588992,0.075,26.07516180895261,3.86101494113751,1.969376480499692,1.81683260775715,Americas,美洲,Americas,,0,0.075,2016.0,1992.0,0.75,0,0.075,0,0,1,0,0.0,0.0,0.075,0.0
PER,Peru,2019,59,2019,0.000192776,-0.010945023,7.059410526,0.479713725,2.893476769,0.593133871,-0.593018476,-5.221663965,0.000203254,-0.011238602,7.102715681,0.476330493,2.889775891,0.619892122,-0.607930336,-5.201997515,0.075,26.12862884236086,3.88427085574437,1.697385449630158,1.199830367030341,Americas,美洲,Americas,,0,0.075,2016.0,1992.0,0.75,0,0.075,0,0,1,0,0.0,0.0,0.075,0.0
USA,United States of America,1996,75,1996,0.028171858,0.244610822,11.23563505,7.500024106,3.005400432,0.662495798,2.406430038,-0.973443553,0.043724138,0.244610822,11.37128455,7.500024106,3.027959472,0.432608124,4.348234335,-0.973443553,0.251,29.66438586516415,3.111441233092186,0.8119990039927787,1.755050176718144,Americas,美洲,Americas,0.251,1,0.251,1996.0,1992.0,0.3,0,0.251,0,0,1,0,0.0,0.0,0.251,0.0
USA,United States of America,1997,75,1997,0.100171738,0.244610822,11.4212317,7.500024106,2.977145806,0.653955617,2.410307623,-0.973443553,0.028171858,0.244610822,11.23563505,7.500024106,3.005400432,0.662495798,2.406430038,-0.973443553,0.251,29.71956138832931,3.121795246403201,1.022163747135699,1.796463860007501,Americas,美洲,Americas,,0,0.251,1996.0,1992.0,0.3,0,0.251,0,0,1,0,0.0,0.0,0.251,0.0
USA,United States of America,1998,75,1998,0.091301341,0.244610822,11.64144027,7.500024106,2.963172602,0.652242838,2.400303679,-0.973443553,0.100171738,0.244610822,11.4212317,7.500024106,2.977145806,0.653955617,2.410307623,-0.973443553,0.251,29.78016996047845,3.153945593600746,1.151890717739599,1.585203804757992,Americas,美洲,Americas,0.249,1,0.249,1998.0,1992.0,0.3,0,0.251,0,0,1,0,0.0,0.0,0.251,0.0
USA,United States of America,1999,75,1999,0.062334423,0.244610822,11.52842351,7.500024106,2.929042502,0.649074435,2.39690332,-0.973443553,0.091301341,0.244610822,11.64144027,7.500024106,2.963172602,0.652242838,2.400303679,-0.973443553,0.249,29.83520124743776,3.127895459777024,1.582115684319649,1.223416927875421,Americas,美洲,Americas,,0,0.249,1998.0,1992.0,0.3,0,0.251,0,0,1,0,0.0,0.0,0.249,0.0
USA,United States of America,2000,75,2000,0.062707248,0.244610822,11.59874115,7.500024106,2.938708686,0.65155062,2.25425306,-0.973443553,0.062334423,0.244610822,11.52842351,7.500024106,2.929042502,0.649074435,2.39690332,-0.973443553,0.249,29.89602629577644,3.149035324445044,1.892948032005963,1.524694910864312,Americas,美洲,Americas,0.249,1,0.249,2000.0,1992.0,0.3,0,0.249,0,0,1,0,0.0,0.0,0.249,0.0
USA,United States of America,2001,75,2001,0.059841804,0.244610822,11.64144027,7.500024106,2.983094095,0.652635756,2.402938164,-0.973443553,0.062707248,0.244610822,11.59874115,7.500024106,2.938708686,0.65155062,2.25425306,-0.973443553,0.249,29.95839130474845,3.222987176052752,1.939509648023998,1.931328642229293,Americas,美洲,Americas,,0,0.249,2000.0,1992.0,0.3,0,0.249,0,0,1,0,0.0,0.0,0.249,0.0
USA,United States of America,2002,75,2002,0.039361117,0.244610822,11.64144027,7.500024106,2.996332429,0.653011419,2.5540569,-0.973443553,0.059841804,0.244610822,11.64144027,7.500024106,2.983094095,0.652635756,2.402938164,-0.973443553,0.249,29.99016892402483,3.134066298487761,1.264828984360555,1.761994905374329,Americas,美洲,Americas,0.24,1,0.24,2002.0,1992.0,0.3,0,0.249,0,0,1,0,0.0,0.0,0.249,0.0
USA,United States of America,2003,75,2003,0.028917354,0.244610822,11.64144027,7.500024106,3.029978771,0.657314951,2.555777515,-0.973443553,0.039361117,0.244610822,11.64144027,7.500024106,2.996332429,0.653011419,2.5540569,-0.973443553,0.24,30.022451257916,3.103975465233033,0.8927397975953942,1.241556787882981,Americas,美洲,Americas,,0,0.24,2002.0,1992.0,0.3,0,0.249,0,0,1,0,0.0,0.0,0.24,0.0
USA,United States of America,2004,75,2004,0.031952073,0.227004851,11.64144027,7.500024106,3.062821696,0.660667991,2.693353726,-0.973443553,0.028917354,0.244610822,11.64144027,7.500024106,3.029978771,0.657314951,2.555777515,-0.973443553,0.24,30.06957331138356,3.119157716682341,0.8969738745295506,1.558289000950256,Americas,美洲,Americas,0.199,1,0.199,2004.0,1992.0,0.3,0,0.24,0,0,1,0,0.0,0.0,0.24,0.0
USA,United States of America,2005,75,2005,0.031171713,0.225944291,11.64144027,7.500024106,3.095718929,0.662492598,2.697822903,-0.973443553,0.031952073,0.227004851,11.64144027,7.500024106,3.062821696,0.660667991,2.693353726,-0.973443553,0.199,30.13386535409136,3.196550959787383,1.325248308909012,1.711116385284799,Americas,美洲,Americas,,0,0.199,2004.0,1992.0,0.3,0,0.24,0,0,1,0,0.0,0.0,0.199,0.0
USA,United States of America,2006,75,2006,0.025321997,0.213753792,11.64144027,7.500024106,3.13070788,0.437122134,4.065142026,-0.973443553,0.031171713,0.225944291,11.64144027,7.500024106,3.095718929,0.662492598,2.697822903,-0.973443553,0.199,30.19898125896153,3.244097196437065,0.9447266163153,1.935830670023512,Americas,美洲,Americas,0.199,1,0.199,2006.0,1992.0,0.3,0,0.199,0,0,1,0,0.0,0.0,0.199,0.0
USA,United States of America,2007,75,2007,0.024575345,0.179812186,11.64144027,7.45729814,3.168146031,0.444314554,3.898816652,-0.973443553,0.025321997,0.213753792,11.64144027,7.500024106,3.13070788,0.437122134,4.065142026,-0.973443553,0.199,30.25681855968444,3.29492082053757,1.513123389529875,1.88757361500213,Americas,美洲,Americas,,0,0.199,2006.0,1992.0,0.3,0,0.199,0,0,1,0,0.0,0.0,0.199,0.0
USA,United States of America,2008,75,2008,0.024493351,0.169456293,11.61759856,7.448336832,3.216065408,0.662495798,2.461504057,-0.982951755,0.024575345,0.179812186,11.64144027,7.45729814,3.168146031,0.444314554,3.898816652,-0.973443553,0.199,30.30339072898029,3.332633621032066,1.607394038788405,1.770798315622213,Americas,美洲,Americas,0.233,1,0.233,2008.0,1992.0,0.3,0,0.199,0,0,1,0,0.0,0.0,0.199,0.0
USA,United States of America,2009,75,2009,0.026625466,0.175549077,11.54630136,7.46402557,3.250769697,0.662495798,2.721724795,-0.973443553,0.024493351,0.169456293,11.61759856,7.448336832,3.216065408,0.662495798,2.461504057,-0.982951755,0.233,30.32360959231724,3.396780836218648,1.574011804589851,2.054931384173065,Americas,美洲,Americas,,0,0.233,2008.0,1992.0,0.3,0,0.199,0,0,1,0,0.0,0.0,0.233,0.0
USA,United States of America,2010,75,2010,0.024055594,0.163552393,11.549823,7.430895374,3.214134283,0.662495798,2.127999802,-0.973443553,0.026625466,0.175549077,11.54630136,7.46402557,3.250769697,0.662495798,2.721724795,-0.973443553,0.233,30.30365585680118,3.20921051262047,0.9587963235266673,-0.3484519024007431,Americas,美洲,Americas,0.214,1,0.214,2010.0,1992.0,0.3,0,0.233,0,0,1,0,0.0,0.0,0.233,0.0
USA,United States of America,2011,75,2011,0.041565462,0.146520462,11.57938828,7.432632925,3.238085028,0.661373379,2.52886257,-1.022122409,0.024055594,0.163552393,11.549823,7.430895374,3.214134283,0.662495798,2.127999802,-0.973443553,0.214,30.34233029704843,3.340027233968205,1.328144415586207,1.270017165315075,Americas,美洲,Americas,,0,0.214,2010.0,1992.0,0.3,0,0.233,0,0,1,0,0.0,0.0,0.214,0.0
USA,United States of America,2012,75,2012,0.018649179,0.146149805,11.46449393,7.381575077,3.195161483,0.662495798,2.458779449,-0.973443553,0.041565462,0.146520462,11.57938828,7.432632925,3.238085028,0.661373379,2.52886257,-1.022122409,0.214,30.37827460201935,3.428893162864471,1.295287216253999,1.866910795838228,Americas,美洲,Americas,0.175,1,0.175,2012.0,1992.0,0.3,0,0.214,0,0,1,0,0.0,0.0,0.214,0.0
USA,United States of America,2013,75,2013,0.029904419,0.135885878,11.20925771,7.31926891,3.160166946,0.662495798,1.947120969,-0.987309238,0.018649179,0.146149805,11.46449393,7.381575077,3.195161483,0.662495798,2.458779449,-0.973443553,0.175,30.41935843975558,3.423670797582278,1.216861699124384,1.474220887666464,Americas,美洲,Americas,,0,0.175,2012.0,1992.0,0.3,0,0.214,0,0,1,0,0.0,0.0,0.175,0.0
USA,United States of America,2014,75,2014,0.044654198,0.134131349,11.01867983,7.315918224,3.140475903,0.662495798,1.948469408,-0.973443553,0.029904419,0.135885878,11.20925771,7.31926891,3.160166946,0.662495798,1.947120969,-0.987309238,0.175,30.45496759568746,3.401462478802953,1.306216506281962,1.175096232648502,Americas,美洲,Americas,0.176,1,0.176,2014.0,1992.0,0.3,0,0.175,0,0,1,0,0.0,0.0,0.175,0.0
USA,United States of America,2015,75,2015,0.048181231,0.137981469,11.0052586,7.292088425,3.131239487,0.662495798,2.269181254,-0.973443553,0.044654198,0.134131349,11.01867983,7.315918224,3.140475903,0.662495798,1.948469408,-0.973443553,0.176,30.49611382144269,3.401346642571708,1.158170561223651,1.260702977065525,Americas,美洲,Americas,,0,0.176,2014.0,1992.0,0.3,0,0.175,0,0,1,0,0.0,0.0,0.176,0.0
USA,United States of America,2016,75,2016,0.122508743,0.137148661,11.31379943,7.323327876,3.136719895,0.662495798,2.091617095,-0.973443553,0.048181231,0.137981469,11.0052586,7.292088425,3.131239487,0.662495798,2.269181254,-0.973443553,0.176,30.53277346525081,3.325883320585817,1.756301132522426,0.1183506548046968,Americas,美洲,Americas,0.403,1,0.403,2016.0,1992.0,0.3,0,0.176,0,0,1,0,0.0,0.0,0.176,0.0
USA,United States of America,2017,75,2017,0.038568531,0.129084761,11.47492761,7.278746901,3.159727119,0.662495798,1.935713185,-0.973443553,0.122508743,0.137148661,11.31379943,7.323327876,3.136719895,0.662495798,2.091617095,-0.973443553,0.403,30.55928315330501,3.281210496579832,1.661068100739285,1.054808593373977,Americas,美洲,Americas,,0,0.403,2016.0,1992.0,0.3,0,0.176,0,0,1,0,0.0,0.0,0.403,0.0
USA,United States of America,2018,75,2018,0.034381954,0.117149209,11.4693404,7.233234484,3.167719264,0.662495798,1.932771962,-0.994895702,0.038568531,0.129084761,11.47492761,7.278746901,3.159727119,0.662495798,1.935713185,-0.973443553,0.403,30.60027267733082,3.30736354407791,1.423423842769116,1.500353006497503,Americas,美洲,Americas,0.538,1,0.538,2018.0,1992.0,0.3,0,0.403,0,0,1,0,0.0,0.0,0.403,0.0
USA,United States of America,2019,75,2019,0.034976811,0.113834356,11.50161669,7.258548083,3.199590053,0.662495798,1.546754169,-0.98252513,0.034381954,0.117149209,11.4693404,7.233234484,3.167719264,0.662495798,1.932771962,-0.994895702,0.538,30.65305725511216,3.318191762613227,0.9133247870531651,1.625693427231665,Americas,美洲,Americas,,0,0.538,2018.0,1992.0,0.3,0,0.403,0,0,1,0,0.0,0.0,0.538,0.0
